method,dataset,split_id,repeat_id,seed,success,notes,dataset_root,split_file,num_nodes,num_edges,num_classes,train_count,val_count,test_count,graph_symmetrized,self_loops_added,features_normalized_for_propagation,graph_treated_as_undirected,tuning_runtime_sec,method_runtime_sec,total_runtime_sec,parameter_source,parameter_tuning_target_method,tuned_separately_for_this_method,is_distinct_method_variant,parent_method,val_acc,test_acc,mlp_hidden,mlp_layers,mlp_dropout,mlp_lr,mlp_weight_decay,mlp_epochs,a_values,selected_threshold_high,selected_weights,fraction_test_nodes_uncertain,fraction_test_nodes_changed_from_mlp,acc_test_confident_nodes,acc_test_uncertain_nodes,feature_knn_used,feature_knn_k,avg_runtime_overhead_over_mlp_sec,diagnostics_path
mlp_only,actor,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,2.057746004022192,0.00019579500076361,2.057941799022956,mlp_only_self_tuned,mlp_only,True,True,,0.34950658679008484,0.32960525155067444,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,75.27330369100673,0.9371371029992588,76.21044079400599,tuned_on_predictclass_then_reused,predictclass,True,True,,0.3190789473684211,0.29736842105263156,,,,,,,"[0.3877495321683624, -0.00399175365140797, 0.16755444193404445, 0.002074658111550276, 0.2919882543919106, 0.07818263588102342, 0.5633036737788217, 0.93447020967805]",,,,,,,,,,
selective_graph_correction,actor,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.008025354996789247,0.43615882101585157,0.4441841760126408,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.35074013157894735,0.32763157894736844,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.0861842105263158,0.018421052631578946,0.33981281497480204,0.1984732824427481,False,5,0.4441841760126408,logs/actor_selective_graph_correction_split6_rep0.json
mlp_only,actor,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,2.033833527995739,0.00015060999430716038,2.0339841379900463,mlp_only_self_tuned,mlp_only,True,True,,0.3466282784938812,0.32697367668151855,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,75.5973635459959,0.9002583799883723,76.49762192598428,tuned_on_predictclass_then_reused,predictclass,True,True,,0.3256578947368421,0.30394736842105263,,,,,,,"[0.27440207946237066, -0.22372238696994257, 0.44771739017753115, 0.006344678145053739, 0.2459429192662838, 0.03907771629285326, 0.7057411648797811, 0.802425274387573]",,,,,,,,,,
selective_graph_correction,actor,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.006647038011578843,0.3315591219870839,0.33820615999866277,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.34745065789473684,0.3256578947368421,,,,,,,,0.25,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.29605263157894735,0.06710526315789474,0.35514018691588783,0.25555555555555554,False,5,0.33820615999866277,logs/actor_selective_graph_correction_split6_rep1.json
mlp_only,actor,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9257515009958297,0.00015236300532706082,1.9259038640011568,mlp_only_self_tuned,mlp_only,True,True,,0.34703946113586426,0.3328947424888611,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,70.57488481598557,0.799441712006228,71.3743265279918,tuned_on_predictclass_then_reused,predictclass,True,True,,0.36554276315789475,0.34210526315789475,,,,,,,"[0.23310179503013045, -0.04213048477536907, 0.47863337731115263, 0.005727683049309318, 0.28575414399874366, 0.026473787827148654, 0.4538907297663008, 0.8332992995347589]",,,,,,,,,,
selective_graph_correction,actor,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_6.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.0066529790055938065,0.3985726479731966,0.4052256269787904,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.3458059210526316,0.33223684210526316,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.11513157894736842,0.015789473684210527,0.3464684014869889,0.22285714285714286,False,5,0.4052256269787904,logs/actor_selective_graph_correction_split6_rep2.json
mlp_only,actor,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9099701209925115,0.000164669007062912,1.9101347899995744,mlp_only_self_tuned,mlp_only,True,True,,0.3334704041481018,0.35855263471603394,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,72.45298356498824,0.8404597020125948,73.29344326700084,tuned_on_predictclass_then_reused,predictclass,True,True,,0.2956414473684211,0.30657894736842106,,,,,,,"[0.1924129304587076, -0.24754248853638272, 0.3327403663119415, 0.04567688794029129, 0.13017914845938816, 0.019219701161129657, 0.8507441204632326, 0.8365354380465372]",,,,,,,,,,
selective_graph_correction,actor,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.006543359981151298,0.31371625800966285,0.32025961799081415,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.3363486842105263,0.35789473684210527,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.10592105263157894,0.03289473684210526,0.3708609271523179,0.2484472049689441,False,5,0.32025961799081415,logs/actor_selective_graph_correction_split7_rep0.json
mlp_only,actor,7,1,134401,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9415109769906849,0.0001533399918116629,1.9416643169824965,mlp_only_self_tuned,mlp_only,True,True,,0.3256579041481018,0.348026305437088,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,7,1,134401,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,71.67315992899239,0.844682628987357,72.51784255797975,tuned_on_predictclass_then_reused,predictclass,True,True,,0.32319078947368424,0.3355263157894737,,,,,,,"[0.17779914025207572, -0.1367528044380722, 0.44950257516124126, 0.000609154207515783, 0.2829043101279035, 0.041293308292321945, 0.8366847114802277, 0.6352705285095747]",,,,,,,,,,
selective_graph_correction,actor,7,1,134401,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.006959349004318938,0.408349747012835,0.41530909601715393,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.33182565789473684,0.34342105263157896,,,,,,,,0.1,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.14473684210526316,0.053289473684210525,0.36538461538461536,0.21363636363636362,False,5,0.41530909601715393,logs/actor_selective_graph_correction_split7_rep1.json
mlp_only,actor,7,2,134402,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9306625000026543,0.0001282170123886317,1.930790717015043,mlp_only_self_tuned,mlp_only,True,True,,0.33675986528396606,0.34276315569877625,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,7,2,134402,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,77.04856609698618,0.88079514799756,77.92936124498374,tuned_on_predictclass_then_reused,predictclass,True,True,,0.31167763157894735,0.32302631578947366,,,,,,,"[0.3117658670328569, -0.17466276030567401, 0.4966143538911475, 0.05521528830957195, 0.2822890731297253, 0.09223606024954092, 0.7179957204834212, 1.2487533498310528]",,,,,,,,,,
selective_graph_correction,actor,7,2,134402,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.006991008995100856,0.3275588800024707,0.33454988899757154,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.3379934210526316,0.34078947368421053,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.10921052631578948,0.02236842105263158,0.35081240768094535,0.25903614457831325,False,5,0.33454988899757154,logs/actor_selective_graph_correction_split7_rep2.json
mlp_only,actor,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9481544619775377,0.00015021901344880462,1.9483046809909865,mlp_only_self_tuned,mlp_only,True,True,,0.3318256437778473,0.3434210419654846,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,75.75769259998924,0.9095276610169094,76.66722026100615,tuned_on_predictclass_then_reused,predictclass,True,True,,0.31743421052631576,0.30197368421052634,,,,,,,"[0.3689658654630083, 0.019186343337909362, 0.47041516335137473, 0.3191698237322212, 0.01278246046485535, 0.06884962751972203, 0.5216403757140842, 0.6667346767017073]",,,,,,,,,,
selective_graph_correction,actor,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.007007796986727044,0.41841463098535314,0.4254224279720802,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.33305921052631576,0.34078947368421053,,,,,,,,0.2,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.25,0.05526315789473684,0.36929824561403507,0.25526315789473686,False,5,0.4254224279720802,logs/actor_selective_graph_correction_split8_rep0.json
mlp_only,actor,8,1,134501,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9330215789959766,0.00017926600412465632,1.9332008450001013,mlp_only_self_tuned,mlp_only,True,True,,0.3310032784938812,0.3348684310913086,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,8,1,134501,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,73.19077588099753,0.8497720109880902,74.04054789198563,tuned_on_predictclass_then_reused,predictclass,True,True,,0.3013980263157895,0.29276315789473684,,,,,,,"[0.4700830158055047, -0.12009709395193602, 0.2805218241165689, 0.00848114191507443, 0.25311932506192797, 0.09158709718532397, 0.4012985598518449, 1.2037843429319706]",,,,,,,,,,
selective_graph_correction,actor,8,1,134501,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.006537395995110273,0.31416912301210687,0.32070651900721714,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.33223684210526316,0.3355263157894737,,,,,,,,0.1,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.175,0.06184210526315789,0.3524720893141946,0.2556390977443609,False,5,0.32070651900721714,logs/actor_selective_graph_correction_split8_rep1.json
mlp_only,actor,8,2,134502,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.970730529021239,0.00014250699314288795,1.9708730360143818,mlp_only_self_tuned,mlp_only,True,True,,0.33675986528396606,0.3375000059604645,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,8,2,134502,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,74.55564758297987,0.9770185040251818,75.53266608700505,tuned_on_predictclass_then_reused,predictclass,True,True,,0.3190789473684211,0.3,,,,,,,"[0.29689689410513204, -0.10006756955896051, 0.43312109035433777, 0.07449550401067201, 0.07398994212253988, 0.03893890100675637, 0.7995519960709032, 0.7547444520602373]",,,,,,,,,,
selective_graph_correction,actor,8,2,134502,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.007770978001644835,0.4564408840087708,0.46421186201041564,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.34210526315789475,0.34078947368421053,,,,,,,,0.1,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.16842105263157894,0.034210526315789476,0.3512658227848101,0.2890625,False,5,0.46421186201041564,logs/actor_selective_graph_correction_split8_rep2.json
mlp_only,actor,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.932264736999059,0.00013898301403969526,1.9324037200130988,mlp_only_self_tuned,mlp_only,True,True,,0.3334704041481018,0.34013158082962036,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,73.02598431898514,0.8257183900277596,73.8517027090129,tuned_on_predictclass_then_reused,predictclass,True,True,,0.35855263157894735,0.3605263157894737,,,,,,,"[0.26417815090160945, -0.03871362744356538, 0.38994965547657046, 0.001857905816513017, 0.1559336054860833, 0.025394809952948218, 0.8473649087015698, 0.8350420310111475]",,,,,,,,,,
selective_graph_correction,actor,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.00672620499972254,0.3153518829785753,0.32207808797829784,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.33100328947368424,0.3414473684210526,,,,,,,,0.05,"{'b1': 1.2, 'b2': 0.5, 'b3': 0.0, 'b4': 0.4, 'b5': 0.2}",0.05592105263157895,0.021052631578947368,0.3456445993031359,0.27058823529411763,False,5,0.32207808797829784,logs/actor_selective_graph_correction_split9_rep0.json
mlp_only,actor,9,1,134601,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9105119529995136,0.0001452839933335781,1.9106572369928472,mlp_only_self_tuned,mlp_only,True,True,,0.3388157784938812,0.34934210777282715,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,9,1,134601,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,74.64874604798388,0.9003843660175335,75.54913041400141,tuned_on_predictclass_then_reused,predictclass,True,True,,0.3433388157894737,0.3526315789473684,,,,,,,"[0.19580692432872576, -0.0006556503619276621, 0.3314933800576504, 0.15966200633455546, 0.11291227402192494, 0.08478934786166509, 0.7055161526447644, 0.6839136125892523]",,,,,,,,,,
selective_graph_correction,actor,9,1,134601,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.007154150982387364,0.4175968229828868,0.42475097396527417,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.3392269736842105,0.3460526315789474,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.06644736842105263,0.030263157894736843,0.3572938689217759,0.18811881188118812,False,5,0.42475097396527417,logs/actor_selective_graph_correction_split9_rep1.json
mlp_only,actor,9,2,134602,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9198522270016838,0.0001491439761593938,1.9200013709778432,mlp_only_self_tuned,mlp_only,True,True,,0.3231907784938812,0.34210526943206787,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,9,2,134602,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,74.48515264299931,0.8766070419806056,75.36175968497992,tuned_on_predictclass_then_reused,predictclass,True,True,,0.34868421052631576,0.3506578947368421,,,,,,,"[0.22235280551364284, -0.04804952372005328, 0.4610085626983984, 0.07819238205411289, 0.2376223328266965, 0.05835387200787387, 0.4284701708297719, 0.926845788372555]",,,,,,,,,,
selective_graph_correction,actor,9,2,134602,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.00707550800871104,0.32052917598048225,0.3276046839891933,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.32195723684210525,0.34342105263157896,,,,,,,,0.1,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.1256578947368421,0.02236842105263158,0.3551542513167795,0.2617801047120419,False,5,0.3276046839891933,logs/actor_selective_graph_correction_split9_rep2.json
mlp_only,cornell,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,0.22170307600754313,9.432801743969321e-05,0.22179740402498282,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.7297297120094299,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,1.3335257139988244,0.015274103003321216,1.3487998170021456,tuned_on_predictclass_then_reused,predictclass,True,True,,0.559322033898305,0.5675675675675675,,,,,,,"[0.4143832444986512, -0.3410197966424288, 0.20018045393966072, 0.49561170090796686, 0.07381910834413528, 0.004911720327126435, 0.6965469298258444, 0.5319612881811973]",,,,,,,,,,
selective_graph_correction,cornell,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,0.0011510190088301897,0.005149089993210509,0.006300109002040699,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.7297297297297297,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.7297297297297297,,False,5,0.006300109002040699,logs/cornell_selective_graph_correction_split0_rep0.json
mlp_only,cornell,0,1,133701,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,0.2184111750102602,7.214400102384388e-05,0.21848331901128404,mlp_only_self_tuned,mlp_only,True,True,,0.7796609997749329,0.7567567825317383,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,0,1,133701,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,1.3227146250137594,0.015126512007554993,1.3378411370213144,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5423728813559322,0.5675675675675675,,,,,,,"[0.1784247657817567, -0.2658456232843589, 0.433180894911519, 0.10118924350526087, 0.027442054414737006, 0.008803994515592573, 0.8928143301002966, 1.3813418337835184]",,,,,,,,,,
selective_graph_correction,cornell,0,1,133701,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,0.0011302749917376786,0.0051056429801974446,0.006235917971935123,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.7567567567567568,,False,5,0.006235917971935123,logs/cornell_selective_graph_correction_split0_rep1.json
mlp_only,cornell,0,2,133702,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,0.21725091198459268,6.899502477608621e-05,0.21731990700936876,mlp_only_self_tuned,mlp_only,True,True,,0.7118644118309021,0.7567567825317383,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,0,2,133702,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,1.3305379840021487,0.015225647017359734,1.3457636310195085,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5254237288135594,0.5675675675675675,,,,,,,"[0.1781085939362435, -0.3018536811719357, 0.10838257461363437, 0.41429783623671723, 0.2195914390407042, 0.04878918638457477, 0.46437398509485, 0.566789327056618]",,,,,,,,,,
selective_graph_correction,cornell,0,2,133702,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_0.npz,183,557,5,87,59,37,True,False,True,True,0.0011657860013656318,0.005151072022272274,0.006316858023637906,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7457627118644068,0.7837837837837838,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.05405405405405406,0.8,0.5,False,5,0.006316858023637906,logs/cornell_selective_graph_correction_split0_rep2.json
mlp_only,cornell,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,0.21869817600236274,7.01649987604469e-05,0.2187683410011232,mlp_only_self_tuned,mlp_only,True,True,,0.7796609997749329,0.8108108043670654,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,1.3489320439985022,0.015428179991431534,1.3643602239899337,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5084745762711864,0.35135135135135137,,,,,,,"[0.0356193036673097, -0.2636491510502821, 0.164553589725617, 0.1164258024447859, 0.19014959819826174, 0.0708373903576772, 0.8592905894681686, 1.146624652545445]",,,,,,,,,,
selective_graph_correction,cornell,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,0.001149727002484724,0.005099782021716237,0.006249509024200961,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7796610169491526,0.8108108108108109,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.0,0.8333333333333334,0.0,False,5,0.006249509024200961,logs/cornell_selective_graph_correction_split1_rep0.json
mlp_only,cornell,1,1,133801,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,0.21761847799643874,6.608699914067984e-05,0.21768456499557942,mlp_only_self_tuned,mlp_only,True,True,,0.7118644118309021,0.7567567825317383,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,1,1,133801,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,1.352281274012057,0.015500150999287143,1.3677814250113443,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5084745762711864,0.40540540540540543,,,,,,,"[0.10337841611150556, -0.1758834549139885, 0.46689247311509846, 0.12598998291080266, 0.1431345932286419, 0.08229806425010938, 0.8559465226708377, 0.9996455886693002]",,,,,,,,,,
selective_graph_correction,cornell,1,1,133801,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,0.0011967699974775314,0.00514321299851872,0.006339982995996252,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6949152542372882,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.7567567567567568,,False,5,0.006339982995996252,logs/cornell_selective_graph_correction_split1_rep1.json
mlp_only,cornell,1,2,133802,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,0.21857566499966197,7.759901927784085e-05,0.2186532640189398,mlp_only_self_tuned,mlp_only,True,True,,0.7457627058029175,0.7567567825317383,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,1,2,133802,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,1.35408800499863,0.015462885989109054,1.369550890987739,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4915254237288136,0.3783783783783784,,,,,,,"[0.02867835135281016, 0.005136114858801055, 0.3783027355520836, 0.1279645751125178, 0.02408797721285043, 0.040281709307383645, 0.8498403820354907, 0.9858598306835706]",,,,,,,,,,
selective_graph_correction,cornell,1,2,133802,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_1.npz,183,557,5,87,59,37,True,False,True,True,0.001138255000114441,0.0050920020148623735,0.006230257014976814,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7288135593220338,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.0,0.7777777777777778,0.0,False,5,0.006230257014976814,logs/cornell_selective_graph_correction_split1_rep2.json
mlp_only,cornell,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,0.21665922799729742,6.814501830376685e-05,0.2167273730156012,mlp_only_self_tuned,mlp_only,True,True,,0.7288135886192322,0.8108108043670654,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,1.3535510759975296,0.01650116400560364,1.3700522400031332,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4406779661016949,0.5135135135135135,,,,,,,"[0.11648491723843651, -0.026739654546013236, 0.3311900169654757, 0.48723231428407987, 0.017688967911470444, 0.004188645259687452, 0.6362314392033925, 0.6622571319541074]",,,,,,,,,,
