dataset,split_id,seed,variant,test_acc_mlp,test_acc,delta_vs_mlp,val_acc,runtime_sec,details
cora,1,133800,V5_KNN_ENHANCED,0.7303822937625755,0.7424547283702213,0.012072434607645843,0.7374371859296482,0.1524157810054021,"{""val_acc_selective"": 0.7374371859296482, ""test_acc_mlp"": 0.7303822937625755, ""test_acc_selective"": 0.7424547283702213, ""selected_threshold"": 0.574398, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.3, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.2052313883299799, ""fraction_test_changed"": 0.026156941649899398}"
cora,1,133800,V7_ADAPTIVE,0.7303822937625755,0.7323943661971831,0.002012072434607659,0.7311557788944724,0.22566377300245222,"{""val_acc_selective"": 0.7311557788944724, ""test_acc_mlp"": 0.7303822937625755, ""test_acc_selective"": 0.7323943661971831, ""homophily"": 0.8096500601945162, ""is_homophilic"": true, ""selected_threshold"": 0.15, ""selected_reliability_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.0, ""fraction_test_corrected"": 0.04426559356136821, ""fraction_test_changed"": 0.014084507042253521}"
cora,2,133900,BASELINE_SGC,0.7424547283702213,0.7665995975855131,0.024144869215291798,0.7487437185929648,1.5973646360071143,"{""threshold"": 0.578372, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.17303822937625754, ""frac_changed"": 0.03420523138832998}"
cora,2,133900,MLP_ONLY,0.7424547283702213,0.7424547283702213,0.0,,0.0,{}
cora,2,133900,V1_RELIABILITY,0.7424547283702213,0.7665995975855131,0.024144869215291798,0.7449748743718593,0.0985315699945204,"{""val_acc_selective"": 0.7449748743718593, ""test_acc_mlp"": 0.7424547283702213, ""test_acc_selective"": 0.7665995975855131, ""selected_threshold"": 0.578372, ""selected_reliability_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.17303822937625754, ""fraction_test_reliable"": 0.937625754527163, ""fraction_test_corrected"": 0.15492957746478872, ""fraction_test_changed"": 0.03219315895372234}"
cora,2,133900,V2_MULTIBRANCH,0.7424547283702213,0.7665995975855131,0.024144869215291798,0.7449748743718593,0.08997589700447861,"{""val_acc_selective"": 0.7449748743718593, ""test_acc_mlp"": 0.7424547283702213, ""test_acc_selective"": 0.7665995975855131, ""selected_threshold"": 0.578372, ""selected_reliability_threshold"": 0.3, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.018108651911468814, ""fraction_test_full_branch"": 0.15492957746478872, ""fraction_test_no_correct"": 0.8269617706237424}"
cora,2,133900,V5_KNN_ENHANCED,0.7424547283702213,0.7565392354124748,0.014084507042253502,0.7311557788944724,0.14932396900258027,"{""val_acc_selective"": 0.7311557788944724, ""test_acc_mlp"": 0.7424547283702213, ""test_acc_selective"": 0.7565392354124748, ""selected_threshold"": 0.25, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.3, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.060362173038229376, ""fraction_test_changed"": 0.018108651911468814}"
cora,2,133900,V7_ADAPTIVE,0.7424547283702213,0.7625754527162978,0.02012072434607648,0.7361809045226131,0.19568110899126623,"{""val_acc_selective"": 0.7361809045226131, ""test_acc_mlp"": 0.7424547283702213, ""test_acc_selective"": 0.7625754527162978, ""homophily"": 0.8096500601945162, ""is_homophilic"": true, ""selected_threshold"": 0.578372, ""selected_reliability_threshold"": 0.5, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.0, ""fraction_test_corrected"": 0.10865191146881288, ""fraction_test_changed"": 0.02012072434607646}"
cora,3,134000,BASELINE_SGC,0.6981891348088531,0.7505030181086519,0.0523138832997988,0.7286432160804021,1.605804607999744,"{""threshold"": 0.577565, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.22736418511066397, ""frac_changed"": 0.06639839034205232}"
cora,3,134000,MLP_ONLY,0.6981891348088531,0.6981891348088531,0.0,,0.0,{}
cora,3,134000,V1_RELIABILITY,0.6981891348088531,0.7464788732394366,0.048289738430583484,0.7286432160804021,0.10910967399831861,"{""val_acc_selective"": 0.7286432160804021, ""test_acc_mlp"": 0.6981891348088531, ""test_acc_selective"": 0.7464788732394366, ""selected_threshold"": 0.577565, ""selected_reliability_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.22736418511066397, ""fraction_test_reliable"": 0.9295774647887324, ""fraction_test_corrected"": 0.19919517102615694, ""fraction_test_changed"": 0.056338028169014086}"
cora,3,134000,V2_MULTIBRANCH,0.6981891348088531,0.7464788732394366,0.048289738430583484,0.7286432160804021,0.10021068800415378,"{""val_acc_selective"": 0.7286432160804021, ""test_acc_mlp"": 0.6981891348088531, ""test_acc_selective"": 0.7464788732394366, ""selected_threshold"": 0.577565, ""selected_reliability_threshold"": 0.3, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.028169014084507043, ""fraction_test_full_branch"": 0.19919517102615694, ""fraction_test_no_correct"": 0.772635814889336}"
cora,3,134000,V5_KNN_ENHANCED,0.6981891348088531,0.7263581488933601,0.028169014084507005,0.7135678391959799,0.1590047120116651,"{""val_acc_selective"": 0.7135678391959799, ""test_acc_mlp"": 0.6981891348088531, ""test_acc_selective"": 0.7263581488933601, ""selected_threshold"": 0.577565, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.3, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.22736418511066397, ""fraction_test_changed"": 0.03420523138832998}"
cora,3,134000,V7_ADAPTIVE,0.6981891348088531,0.7404426559356136,0.04225352112676051,0.7273869346733668,0.20631865599716548,"{""val_acc_selective"": 0.7273869346733668, ""test_acc_mlp"": 0.6981891348088531, ""test_acc_selective"": 0.7404426559356136, ""homophily"": 0.8096500601945162, ""is_homophilic"": true, ""selected_threshold"": 0.577565, ""selected_reliability_threshold"": 0.4, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.0, ""fraction_test_corrected"": 0.1790744466800805, ""fraction_test_changed"": 0.04426559356136821}"
cora,4,134100,BASELINE_SGC,0.7766599597585513,0.7867203219315896,0.010060362173038295,0.7298994974874372,1.6125090199930128,"{""threshold"": 0.612916, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.19919517102615694, ""frac_changed"": 0.030181086519114688}"
cora,4,134100,MLP_ONLY,0.7766599597585513,0.7766599597585513,0.0,,0.0,{}
cora,4,134100,V1_RELIABILITY,0.7766599597585513,0.7887323943661971,0.012072434607645843,0.7261306532663316,0.10924939799588174,"{""val_acc_selective"": 0.7261306532663316, ""test_acc_mlp"": 0.7766599597585513, ""test_acc_selective"": 0.7887323943661971, ""selected_threshold"": 0.612916, ""selected_reliability_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.19919517102615694, ""fraction_test_reliable"": 0.9275653923541247, ""fraction_test_corrected"": 0.1750503018108652, ""fraction_test_changed"": 0.026156941649899398}"
cora,4,134100,V2_MULTIBRANCH,0.7766599597585513,0.7887323943661971,0.012072434607645843,0.7261306532663316,0.09940669800562318,"{""val_acc_selective"": 0.7261306532663316, ""test_acc_mlp"": 0.7766599597585513, ""test_acc_selective"": 0.7887323943661971, ""selected_threshold"": 0.612916, ""selected_reliability_threshold"": 0.3, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.02414486921529175, ""fraction_test_full_branch"": 0.1750503018108652, ""fraction_test_no_correct"": 0.8008048289738431}"
cora,4,134100,V5_KNN_ENHANCED,0.7766599597585513,0.7806841046277666,0.004024144869215318,0.7198492462311558,0.15300493300310336,"{""val_acc_selective"": 0.7198492462311558, ""test_acc_mlp"": 0.7766599597585513, ""test_acc_selective"": 0.7806841046277666, ""selected_threshold"": 0.612916, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.3, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.19919517102615694, ""fraction_test_changed"": 0.018108651911468814}"
cora,4,134100,V7_ADAPTIVE,0.7766599597585513,0.7887323943661971,0.012072434607645843,0.7261306532663316,0.1984163259912748,"{""val_acc_selective"": 0.7261306532663316, ""test_acc_mlp"": 0.7766599597585513, ""test_acc_selective"": 0.7887323943661971, ""homophily"": 0.8096500601945162, ""is_homophilic"": true, ""selected_threshold"": 0.612916, ""selected_reliability_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.0, ""fraction_test_corrected"": 0.1750503018108652, ""fraction_test_changed"": 0.026156941649899398}"
citeseer,0,133700,BASELINE_SGC,0.6666666666666666,0.6861861861861862,0.01951951951951958,0.7014084507042253,2.7401753929880215,"{""threshold"": 0.591217, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.21771771771771772, ""frac_changed"": 0.04954954954954955}"
citeseer,0,133700,MLP_ONLY,0.6666666666666666,0.6666666666666666,0.0,,0.0,{}
citeseer,0,133700,V1_RELIABILITY,0.6666666666666666,0.6846846846846847,0.018018018018018056,0.7023474178403756,0.23644185400917195,"{""val_acc_selective"": 0.7023474178403756, ""test_acc_mlp"": 0.6666666666666666, ""test_acc_selective"": 0.6846846846846847, ""selected_threshold"": 0.591217, ""selected_reliability_threshold"": 0.4, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.21771771771771772, ""fraction_test_reliable"": 0.8093093093093093, ""fraction_test_corrected"": 0.16666666666666666, ""fraction_test_changed"": 0.03753753753753754}"
citeseer,0,133700,V2_MULTIBRANCH,0.6666666666666666,0.6846846846846847,0.018018018018018056,0.7023474178403756,0.22729453000647482,"{""val_acc_selective"": 0.7023474178403756, ""test_acc_mlp"": 0.6666666666666666, ""test_acc_selective"": 0.6846846846846847, ""selected_threshold"": 0.591217, ""selected_reliability_threshold"": 0.4, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.05105105105105105, ""fraction_test_full_branch"": 0.16666666666666666, ""fraction_test_no_correct"": 0.7822822822822822}"
citeseer,0,133700,V5_KNN_ENHANCED,0.6666666666666666,0.6711711711711712,0.0045045045045045695,0.6892018779342723,0.6103837940027006,"{""val_acc_selective"": 0.6892018779342723, ""test_acc_mlp"": 0.6666666666666666, ""test_acc_selective"": 0.6711711711711712, ""selected_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.5, ""b3"": 0.4, ""b4"": 0.3, ""b5"": 0.2, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.0990990990990991, ""fraction_test_changed"": 0.012012012012012012}"
citeseer,0,133700,V7_ADAPTIVE,0.6666666666666666,0.6711711711711712,0.0045045045045045695,0.6938967136150235,0.6362903330009431,"{""val_acc_selective"": 0.6938967136150235, ""test_acc_mlp"": 0.6666666666666666, ""test_acc_selective"": 0.6711711711711712, ""homophily"": 0.7351886412705383, ""is_homophilic"": true, ""selected_threshold"": 0.591217, ""selected_reliability_threshold"": 0.5, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.07407407407407407, ""fraction_test_corrected"": 0.12012012012012012, ""fraction_test_changed"": 0.018018018018018018}"
citeseer,1,133800,BASELINE_SGC,0.6846846846846847,0.7102102102102102,0.02552552552552556,0.7192488262910798,2.9782836840022355,"{""threshold"": 0.573141, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.2012012012012012, ""frac_changed"": 0.057057057057057055}"
citeseer,1,133800,MLP_ONLY,0.6846846846846847,0.6846846846846847,0.0,,0.0,{}
citeseer,1,133800,V1_RELIABILITY,0.6846846846846847,0.7102102102102102,0.02552552552552556,0.7192488262910798,0.29969600700133014,"{""val_acc_selective"": 0.7192488262910798, ""test_acc_mlp"": 0.6846846846846847, ""test_acc_selective"": 0.7102102102102102, ""selected_threshold"": 0.573141, ""selected_reliability_threshold"": 0.4, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.2012012012012012, ""fraction_test_reliable"": 0.8498498498498499, ""fraction_test_corrected"": 0.16216216216216217, ""fraction_test_changed"": 0.04804804804804805}"
citeseer,1,133800,V2_MULTIBRANCH,0.6846846846846847,0.7102102102102102,0.02552552552552556,0.7192488262910798,0.24410791299305856,"{""val_acc_selective"": 0.7192488262910798, ""test_acc_mlp"": 0.6846846846846847, ""test_acc_selective"": 0.7102102102102102, ""selected_threshold"": 0.573141, ""selected_reliability_threshold"": 0.4, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.03903903903903904, ""fraction_test_full_branch"": 0.16216216216216217, ""fraction_test_no_correct"": 0.7987987987987988}"
citeseer,1,133800,V5_KNN_ENHANCED,0.6846846846846847,0.7027027027027027,0.018018018018018056,0.7126760563380282,0.4926332270115381,"{""val_acc_selective"": 0.7126760563380282, ""test_acc_mlp"": 0.6846846846846847, ""test_acc_selective"": 0.7027027027027027, ""selected_threshold"": 0.25, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.7, ""b3"": 0.2, ""b4"": 0.4, ""b5"": 0.2, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.08708708708708708, ""fraction_test_changed"": 0.025525525525525526}"
citeseer,1,133800,V7_ADAPTIVE,0.6846846846846847,0.6981981981981982,0.013513513513513487,0.7145539906103286,0.49317516600422096,"{""val_acc_selective"": 0.7145539906103286, ""test_acc_mlp"": 0.6846846846846847, ""test_acc_selective"": 0.6981981981981982, ""homophily"": 0.7351886412705383, ""is_homophilic"": true, ""selected_threshold"": 0.573141, ""selected_reliability_threshold"": 0.5, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.0, ""fraction_test_corrected"": 0.12162162162162163, ""fraction_test_changed"": 0.03003003003003003}"
citeseer,2,133900,BASELINE_SGC,0.6801801801801802,0.6981981981981982,0.018018018018017945,0.7089201877934272,2.8052638480003225,"{""threshold"": 0.3, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.11561561561561562, ""frac_changed"": 0.03903903903903904}"
citeseer,2,133900,MLP_ONLY,0.6801801801801802,0.6801801801801802,0.0,,0.0,{}
citeseer,2,133900,V1_RELIABILITY,0.6801801801801802,0.6996996996996997,0.019519519519519468,0.7061032863849765,0.2501981759996852,"{""val_acc_selective"": 0.7061032863849765, ""test_acc_mlp"": 0.6801801801801802, ""test_acc_selective"": 0.6996996996996997, ""selected_threshold"": 0.3, ""selected_reliability_threshold"": 0.4, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.11561561561561562, ""fraction_test_reliable"": 0.8708708708708709, ""fraction_test_corrected"": 0.09759759759759759, ""fraction_test_changed"": 0.036036036036036036}"
citeseer,2,133900,V2_MULTIBRANCH,0.6801801801801802,0.6996996996996997,0.019519519519519468,0.7061032863849765,0.2418973339954391,"{""val_acc_selective"": 0.7061032863849765, ""test_acc_mlp"": 0.6801801801801802, ""test_acc_selective"": 0.6996996996996997, ""selected_threshold"": 0.3, ""selected_reliability_threshold"": 0.4, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.018018018018018018, ""fraction_test_full_branch"": 0.09759759759759759, ""fraction_test_no_correct"": 0.8843843843843844}"
citeseer,2,133900,V5_KNN_ENHANCED,0.6801801801801802,0.6966966966966966,0.016516516516516422,0.7070422535211267,0.45215800900768954,"{""val_acc_selective"": 0.7070422535211267, ""test_acc_mlp"": 0.6801801801801802, ""test_acc_selective"": 0.6966966966966966, ""selected_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.3, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.11561561561561562, ""fraction_test_changed"": 0.036036036036036036}"
citeseer,2,133900,V7_ADAPTIVE,0.6801801801801802,0.6816816816816816,0.0015015015015014122,0.6967136150234742,0.6347250499966322,"{""val_acc_selective"": 0.6967136150234742, ""test_acc_mlp"": 0.6801801801801802, ""test_acc_selective"": 0.6816816816816816, ""homophily"": 0.7351886412705383, ""is_homophilic"": true, ""selected_threshold"": 0.1, ""selected_reliability_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.0, ""fraction_test_corrected"": 0.03303303303303303, ""fraction_test_changed"": 0.016516516516516516}"
citeseer,3,134000,BASELINE_SGC,0.6426426426426426,0.6891891891891891,0.04654654654654655,0.7032863849765258,2.789859908996732,"{""threshold"": 0.747634, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.3078078078078078, ""frac_changed"": 0.06156156156156156}"
citeseer,3,134000,MLP_ONLY,0.6426426426426426,0.6426426426426426,0.0,,0.0,{}
citeseer,3,134000,V1_RELIABILITY,0.6426426426426426,0.6816816816816816,0.03903903903903905,0.7023474178403756,0.23064922299818136,"{""val_acc_selective"": 0.7023474178403756, ""test_acc_mlp"": 0.6426426426426426, ""test_acc_selective"": 0.6816816816816816, ""selected_threshold"": 0.747634, ""selected_reliability_threshold"": 0.4, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.3078078078078078, ""fraction_test_reliable"": 0.8438438438438438, ""fraction_test_corrected"": 0.24024024024024024, ""fraction_test_changed"": 0.05105105105105105}"
citeseer,3,134000,V2_MULTIBRANCH,0.6426426426426426,0.6816816816816816,0.03903903903903905,0.7023474178403756,0.22058740099600982,"{""val_acc_selective"": 0.7023474178403756, ""test_acc_mlp"": 0.6426426426426426, ""test_acc_selective"": 0.6816816816816816, ""selected_threshold"": 0.747634, ""selected_reliability_threshold"": 0.4, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.06756756756756757, ""fraction_test_full_branch"": 0.24024024024024024, ""fraction_test_no_correct"": 0.6921921921921922}"
citeseer,3,134000,V5_KNN_ENHANCED,0.6426426426426426,0.6666666666666666,0.024024024024024038,0.6929577464788732,0.43252881699299905,"{""val_acc_selective"": 0.6929577464788732, ""test_acc_mlp"": 0.6426426426426426, ""test_acc_selective"": 0.6666666666666666, ""selected_threshold"": 0.3, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.3, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.1111111111111111, ""fraction_test_changed"": 0.03153153153153153}"
citeseer,3,134000,V7_ADAPTIVE,0.6426426426426426,0.6621621621621622,0.01951951951951958,0.692018779342723,0.4850049230008153,"{""val_acc_selective"": 0.692018779342723, ""test_acc_mlp"": 0.6426426426426426, ""test_acc_selective"": 0.6621621621621622, ""homophily"": 0.7351886412705383, ""is_homophilic"": true, ""selected_threshold"": 0.3, ""selected_reliability_threshold"": 0.5, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""val_harm_rate"": 0.0, ""fraction_test_corrected"": 0.06006006006006006, ""fraction_test_changed"": 0.01951951951951952}"
citeseer,4,134100,BASELINE_SGC,0.6933962264150944,0.7358490566037735,0.04245283018867918,0.7157584683357879,2.630992389997118,"{""threshold"": 0.715365, ""weights"": {""b1"": 1.0, ""b2"": 0.4, ""b3"": 0.0, ""b4"": 0.9, ""b5"": 0.5, ""b6"": 0.0}, ""frac_uncertain"": 0.29245283018867924, ""frac_changed"": 0.06367924528301887}"
citeseer,4,134100,MLP_ONLY,0.6933962264150944,0.6933962264150944,0.0,,0.0,{}
